detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario
ewma_student_t,252,0.2,0.30000000000000004,1105,0.25093950981913954,0.27873303167420815,-0.027793521855068615,jump
ewma_student_t,252,0.30000000000000004,0.4,1082,0.34965341499077,0.40388170055452866,-0.05422828556375864,jump
ewma_student_t,252,0.4,0.5,1100,0.45007421254481633,0.4627272727272727,-0.012653060182456377,jump
ewma_student_t,252,0.5,0.6000000000000001,1061,0.5502416757005217,0.5334590009425071,0.01678267475801465,jump
ewma_student_t,252,0.6000000000000001,0.7000000000000001,1143,0.6498994500627602,0.6194225721784777,0.03047687788428244,jump
ewma_student_t,252,0.7000000000000001,0.8,1132,0.750240932796198,0.7111307420494699,0.03911019074672806,jump
ewma_student_t,252,0.8,0.9,1020,0.8495277120674116,0.8019607843137255,0.047566927753686095,jump
ewma_student_t,252,0.9,1.0,636,0.9352918606142112,0.8915094339622641,0.04378242665194709,jump
ewma_student_t,504,0.0,0.1,1703,0.04561495967013213,0.0716382853787434,-0.026023325708611267,jump
ewma_student_t,504,0.1,0.2,1058,0.14676796445469442,0.20888468809073724,-0.062116723636042814,jump
ewma_student_t,504,0.2,0.30000000000000004,819,0.24980983520898026,0.2796092796092796,-0.029799444400299357,jump
ewma_student_t,504,0.30000000000000004,0.4,702,0.3491926245043366,0.4017094017094017,-0.052516777205065146,jump
ewma_student_t,504,0.4,0.5,720,0.4459839360726041,0.41805555555555557,0.027928380517048546,jump
ewma_student_t,504,0.5,0.6000000000000001,650,0.5494836177920616,0.5492307692307692,0.00025284856129237365,jump
ewma_student_t,504,0.6000000000000001,0.7000000000000001,768,0.6492260975067444,0.62109375,0.028132347506744426,jump
ewma_student_t,504,0.7000000000000001,0.8,796,0.750952581712836,0.7085427135678392,0.04240986814499681,jump
ewma_student_t,504,0.8,0.9,1102,0.8524521295468853,0.8194192377495463,0.03303289179733904,jump
ewma_student_t,504,0.9,1.0,1682,0.9534443749808788,0.9179548156956004,0.035489559285278305,jump
